City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Baoro,CF,2022-05-21 21:36:59,5.6667,15.9667,67.15,96,52,1.97
294,Nurota,UZ,2022-05-21 21:37:00,40.5614,65.6886,58.77,57,100,7.7
295,Namatanai,PG,2022-05-21 21:37:00,-3.6667,152.4333,82.6,69,46,7.94
296,Sladkovo,RU,2022-05-21 21:37:01,55.5284,70.3385,54.54,92,94,10.67
297,Rawson,AR,2022-05-21 21:37:01,-43.3002,-65.1023,58.93,45,91,9.73
298,Biograd Na Moru,HR,2022-05-21 21:37:02,43.9433,15.4519,67.75,65,78,3.98
299,Merauke,ID,2022-05-21 21:37:02,-8.4667,140.3333,78.64,81,51,10.29
300,Nemuro,JP,2022-05-21 21:37:02,43.3236,145.575,50.09,97,95,10.89
301,Puerto Leguizamo,CO,2022-05-21 21:37:03,-0.1934,-74.7819,78.48,83,69,0.18
302,La Ronge,CA,2022-05-21 21:37:03,55.1001,-105.2842,61.02,18,75,8.05
303,Husavik,IS,2022-05-21 21:37:04,66.0449,-17.3389,40.82,98,100,11.43
304,Yelkhovka,RU,2022-05-21 21:37:04,53.8667,50.2832,41.76,88,64,5.23
305,Burnie,AU,2022-05-21 21:33:22,-41.0667,145.9167,48.94,82,5,3.11
306,Bandarbeyla,SO,2022-05-21 21:37:26,9.4942,50.8122,79.34,89,100,18.57
307,Orotukan,RU,2022-05-21 21:37:26,62.2667,151.7,37.67,78,99,7.49
308,Sobrance,SK,2022-05-21 21:37:27,48.7445,22.1814,55.47,74,58,6.96
309,Manzanillo,CU,2022-05-21 21:37:27,20.3433,-77.1167,85.89,65,100,2.89
310,Jalu,LY,2022-05-21 21:37:28,29.0331,21.5482,68.61,46,0,12.95
311,Dunedin,NZ,2022-05-21 21:37:28,-45.8742,170.5036,50.81,64,100,10.0
312,Shirokiy,RU,2022-05-21 21:37:29,49.758,129.523,51.39,58,29,10.51
313,Canyon Lake,US,2022-05-21 21:37:29,29.8752,-98.2625,101.91,40,10,1.99
314,Ambon,ID,2022-05-21 21:37:30,-3.6954,128.1814,75.34,94,20,0.0
315,Havoysund,NO,2022-05-21 21:37:51,70.9963,24.6622,41.23,78,29,3.11
316,Szod,HU,2022-05-21 21:37:52,47.7244,19.1705,66.74,58,27,4.59
317,Hobara,JP,2022-05-21 21:37:52,37.8167,140.55,60.37,81,100,3.0
318,Narsaq,GL,2022-05-21 21:37:52,60.9167,-46.05,53.82,71,4,5.66
319,Eyl,SO,2022-05-21 21:37:53,7.9803,49.8164,84.13,66,94,18.03
320,Road Town,VG,2022-05-21 21:37:53,18.4167,-64.6167,84.29,70,40,9.22
321,Georgetown,MY,2022-05-21 21:36:53,5.4112,100.3354,80.53,93,20,5.01
322,Chiredzi,ZW,2022-05-21 21:38:54,-21.05,31.6667,63.05,95,84,3.69
323,Vila,PT,2022-05-21 21:38:54,42.0304,-8.1588,65.28,85,94,3.2
324,Cambuci,BR,2022-05-21 21:38:55,-21.5753,-41.9111,62.56,75,4,3.2
325,Banjar,ID,2022-05-21 21:38:55,-8.19,114.9675,74.93,86,15,4.47
326,Cayenne,GF,2022-05-21 21:35:58,4.9333,-52.3333,80.1,1,75,5.75
327,Sandy Bay,AU,2022-05-21 21:38:56,-42.913,147.3532,46.29,88,20,14.97
328,Visnes,NO,2022-05-21 21:38:56,59.3556,5.2242,50.22,87,100,2.3
329,Fontanka,UA,2022-05-21 21:38:57,46.5626,30.8607,64.96,81,99,13.8
330,Saint Anthony,US,2022-05-21 21:38:57,45.0205,-93.218,55.65,43,100,12.66
331,Ambilobe,MG,2022-05-21 21:38:57,-13.2,49.05,74.28,79,64,2.8
332,Marzuq,YE,2022-05-21 21:38:58,14.4,46.4667,76.68,25,17,2.17
333,Sakakah,SA,2022-05-21 21:38:58,29.9697,40.2064,83.77,15,0,9.33
334,Ilulissat,GL,2022-05-21 21:38:59,69.2167,-51.1,33.82,80,75,11.5
335,Surt,LY,2022-05-21 21:38:59,31.2089,16.5887,65.7,59,0,2.08
336,Tutoia,BR,2022-05-21 21:39:00,-2.7619,-42.2744,77.22,87,30,3.38
337,Touros,BR,2022-05-21 21:39:00,-5.1989,-35.4608,78.57,81,13,11.03
338,Puga,MX,2022-05-21 21:39:00,21.5833,-104.8167,93.27,33,0,11.5
339,Lavrentiya,RU,2022-05-21 21:39:01,65.5833,-171.0,37.87,93,86,10.47
340,Santa Fe,AR,2022-05-21 21:34:18,-31.6333,-60.7,64.99,69,100,1.01
341,Goya,AR,2022-05-21 21:39:02,-29.14,-59.2626,57.42,76,70,5.41
342,Keti Bandar,PK,2022-05-21 21:39:02,24.1447,67.4497,81.68,88,44,22.48
343,Nome,US,2022-05-21 21:39:03,64.5011,-165.4064,59.11,41,0,9.22
344,Karratha,AU,2022-05-21 21:39:03,-20.7377,116.8463,76.73,74,99,4.5
345,Muzaffarnagar,IN,2022-05-21 21:37:01,29.4667,77.6833,81.59,27,17,5.66
346,Bacalar,MX,2022-05-21 21:39:04,18.6667,-88.3833,87.91,70,75,23.02
347,Kijang,KR,2022-05-21 21:39:04,35.2442,129.2139,62.33,65,19,4.09
348,Pietarsaari,FI,2022-05-21 21:39:05,63.65,22.6833,48.99,54,60,7.52
349,Sur,OM,2022-05-21 21:39:05,22.5667,59.5289,89.67,49,1,14.25
350,Anloga,GH,2022-05-21 21:39:06,5.7947,0.8973,77.13,91,100,20.38
351,Tiko,CM,2022-05-21 21:39:06,4.0745,9.3699,77.95,90,100,4.5
352,Kungsbacka,SE,2022-05-21 21:39:07,57.4872,12.0761,54.07,83,64,11.01
353,Yeppoon,AU,2022-05-21 21:39:07,-23.1333,150.7333,62.38,88,100,15.86
354,Umm Kaddadah,SD,2022-05-21 21:39:08,13.6017,26.6876,83.86,14,100,12.03
355,Mbandaka,CD,2022-05-21 21:39:08,0.0487,18.2603,72.39,88,96,1.23
356,Aripuana,BR,2022-05-21 21:39:09,-9.1667,-60.6333,75.06,68,1,0.2
357,Pocatello,US,2022-05-21 21:35:15,42.8713,-112.4455,62.51,22,40,8.99
358,Honningsvag,NO,2022-05-21 21:39:09,70.9821,25.9704,40.75,87,95,2.3
359,Consuegra,ES,2022-05-21 21:39:10,39.4625,-3.608,75.36,31,99,8.95
360,Wajir,KE,2022-05-21 21:39:10,1.7471,40.0573,78.46,71,87,14.7
361,Caravelas,BR,2022-05-21 21:39:11,-17.7125,-39.2481,71.74,68,1,7.67
362,Yerbogachen,RU,2022-05-21 21:39:11,61.2767,108.0108,48.43,85,43,4.18
363,Angoche,MZ,2022-05-21 21:39:12,-16.2325,39.9086,74.35,86,4,6.87
364,Ostersund,SE,2022-05-21 21:39:12,63.1792,14.6357,52.25,54,100,9.22
365,Yashkul,RU,2022-05-21 21:39:13,46.1711,45.3435,56.46,76,100,8.9
366,Shizunai,JP,2022-05-21 21:39:13,42.3339,142.3669,58.39,76,94,13.53
367,Jena,DE,2022-05-21 21:40:13,50.9333,11.5833,55.29,100,81,4.29
368,Fomboni,KM,2022-05-21 21:40:14,-12.28,43.7425,79.88,71,16,5.7
369,Shimoda,JP,2022-05-21 21:40:14,34.6667,138.95,62.28,85,100,7.05
370,Horodkivka,UA,2022-05-21 21:40:15,49.9068,28.9847,53.31,71,2,16.02
371,Svetlyy,RU,2022-05-21 21:40:15,54.675,20.1347,48.25,94,98,21.97
372,Bonavista,CA,2022-05-21 21:40:16,48.6499,-53.1147,49.37,67,54,12.88
373,Acapulco,MX,2022-05-21 21:39:00,16.8634,-99.8901,85.82,62,20,8.05
374,Ukiah,US,2022-05-21 21:40:17,39.1502,-123.2078,84.43,26,0,9.22
375,Podor,MR,2022-05-21 21:40:18,16.6527,-14.9587,89.55,33,0,4.61
376,Haines Junction,CA,2022-05-21 21:40:18,60.7522,-137.5108,59.04,36,13,6.33
377,Birmingham,US,2022-05-21 21:37:11,33.5207,-86.8025,94.51,45,20,9.22
378,Acarau,BR,2022-05-21 21:40:19,-2.8856,-40.12,78.22,83,5,9.84
379,Sheffield,GB,2022-05-21 21:39:18,53.383,-1.4659,57.76,83,77,5.26
380,Takoradi,GH,2022-05-21 21:40:20,4.8845,-1.7554,76.1,92,100,9.57
381,Terrace,CA,2022-05-21 21:40:21,54.5163,-128.6035,69.71,22,20,5.75
382,Dicabisagan,PH,2022-05-21 21:40:21,17.0818,122.4157,78.53,88,99,3.42
383,Baruun-Urt,MN,2022-05-21 21:40:21,46.6806,113.2792,60.82,27,54,5.23
384,Muisne,EC,2022-05-21 21:40:22,0.6,-80.0333,79.54,83,75,5.73
385,Sorland,NO,2022-05-21 21:40:22,67.667,12.6934,42.66,90,91,6.42
386,Tobermory,CA,2022-05-21 21:40:23,45.2501,-81.6665,43.54,90,100,11.18
387,Vieste,IT,2022-05-21 21:40:23,41.8825,16.175,69.35,64,19,7.4
388,Nautla,MX,2022-05-21 21:40:24,20.2167,-96.7833,89.37,57,4,16.51
389,Ajaccio,FR,2022-05-21 21:40:24,42.0,8.9167,60.85,82,0,5.75
390,East London,ZA,2022-05-21 21:40:24,-33.0153,27.9116,59.27,80,76,5.01
391,Eureka,US,2022-05-21 21:40:25,40.8021,-124.1637,76.68,67,74,8.99
392,Praia Da Vitoria,PT,2022-05-21 21:40:25,38.7333,-27.0667,66.45,94,75,1.05
393,Pevek,RU,2022-05-21 21:40:26,69.7008,170.3133,34.99,91,100,5.32
394,Sawakin,SD,2022-05-21 21:40:26,19.1059,37.3321,88.41,31,36,6.91
395,Luderitz,NA,2022-05-21 21:40:27,-26.6481,15.1594,56.08,63,27,12.55
396,Los Llanos De Aridane,ES,2022-05-21 21:40:27,28.6585,-17.9182,65.95,92,75,13.8
397,Chachapoyas,PE,2022-05-21 21:40:27,-6.2317,-77.869,60.87,85,74,3.44
398,Aku,NG,2022-05-21 21:40:28,6.7081,7.3167,72.95,94,99,5.3
399,Tiarei,PF,2022-05-21 21:40:28,-17.5333,-149.3333,86.02,74,17,11.7
400,Mananara,MG,2022-05-21 21:40:29,-16.1667,49.7667,72.05,94,88,5.08
401,Kabompo,ZM,2022-05-21 21:40:29,-13.5927,24.2008,56.93,56,10,4.76
402,Lubango,AO,2022-05-21 21:40:29,-14.9172,13.4925,54.95,29,2,2.13
403,Phalaborwa,ZA,2022-05-21 21:40:30,-23.943,31.1411,60.08,92,100,8.1
404,Tomatlan,MX,2022-05-21 21:40:30,19.9333,-105.25,92.17,34,0,13.53
405,Padang,ID,2022-05-21 21:40:31,-0.9492,100.3543,77.32,88,96,2.17
406,Verkhoyansk,RU,2022-05-21 21:40:31,67.5447,133.385,43.02,69,100,2.98
407,Sciacca,IT,2022-05-21 21:40:32,37.5082,13.0881,66.65,48,0,3.76
408,Leningradskiy,RU,2022-05-21 21:40:32,69.3833,178.4167,33.37,97,99,10.16
409,Dawson Creek,CA,2022-05-21 21:39:15,55.7666,-120.2362,58.64,23,0,0.0
410,Conde,BR,2022-05-21 21:40:33,-7.2597,-34.9075,78.26,89,0,9.22
411,Torbay,CA,2022-05-21 21:35:36,47.6666,-52.7314,61.57,33,40,9.22
412,Sao Joao Da Barra,BR,2022-05-21 21:40:33,-21.6403,-41.0511,69.89,74,7,10.27
413,Tura,IN,2022-05-21 21:40:34,25.5198,90.2201,68.92,97,40,2.57
414,Ballina,AU,2022-05-21 21:41:34,-28.8667,153.5667,60.78,82,100,11.95
415,Port-Cartier,CA,2022-05-21 21:41:35,50.0334,-66.8654,46.74,99,100,5.12
416,Hohhot,CN,2022-05-21 21:37:05,40.8106,111.6522,55.69,50,40,4.47
417,Cap Malheureux,MU,2022-05-21 21:41:35,-19.9842,57.6142,71.47,76,0,1.99
418,Bandar-E Lengeh,IR,2022-05-21 21:41:36,26.5579,54.8807,84.31,89,0,4.61
419,Lagos,NG,2022-05-21 21:39:24,6.5833,3.75,77.32,88,100,3.18
420,Acari,PE,2022-05-21 21:41:36,-15.4311,-74.6158,70.43,73,99,7.47
421,Stephenville,US,2022-05-21 21:39:03,32.2207,-98.2023,78.8,60,90,12.71
422,La Salle,US,2022-05-21 21:41:37,41.3334,-89.0918,59.83,68,100,6.91
423,Akdepe,TM,2022-05-21 21:41:37,42.0551,59.3788,57.29,45,10,7.47
424,Palana,RU,2022-05-21 21:41:38,59.1167,159.9667,37.85,88,100,3.98
425,Bethanien,NA,2022-05-21 21:41:38,-26.502,17.1583,45.64,62,3,2.15
426,Flinders,AU,2022-05-21 21:41:39,-34.5833,150.8552,55.38,94,100,3.0
427,Bubaque,GW,2022-05-21 21:41:39,11.2833,-15.8333,79.03,78,100,18.39
428,Kifri,IQ,2022-05-21 21:41:40,34.6959,44.9661,76.93,17,78,5.19
429,Annau,TM,2022-05-21 21:41:40,37.8876,58.516,60.3,51,40,4.61
430,Port Hedland,AU,2022-05-21 21:41:41,-20.3167,118.5667,73.45,100,100,6.91
431,Pontianak,ID,2022-05-21 21:41:41,-0.0333,109.3333,76.98,100,40,2.3
432,Lyuban,BY,2022-05-21 21:41:41,52.7985,28.0048,47.71,93,80,19.51
433,Alofi,NU,2022-05-21 21:41:42,-19.0595,-169.9187,80.49,78,22,4.61
434,Maltahohe,NA,2022-05-21 21:41:42,-24.8333,16.9833,44.13,62,1,6.69
435,Dalby,AU,2022-05-21 21:41:43,-27.1833,151.2667,58.98,93,93,1.01
436,Tiksi,RU,2022-05-21 21:41:43,71.6872,128.8694,27.77,96,100,4.59
437,Kaspiyskiy,RU,2022-05-21 21:41:43,45.3929,47.3707,58.6,72,87,15.21
438,Rudnichnyy,RU,2022-05-21 21:41:44,59.617,52.4703,30.76,94,100,7.25
439,Corrente,BR,2022-05-21 21:41:44,-3.7367,-43.3394,72.16,97,88,1.14
440,Temiscaming,CA,2022-05-21 21:41:45,46.7212,-79.0971,69.31,40,83,5.75
441,Jumla,NP,2022-05-21 21:41:45,29.2747,82.1838,50.02,76,11,4.43
442,Baoding,CN,2022-05-21 21:41:45,38.8511,115.4903,67.93,36,12,1.88
443,Sucua,EC,2022-05-21 21:41:46,-2.4667,-78.1667,77.74,69,40,9.22
444,Starkville,US,2022-05-21 21:37:02,33.4504,-88.8184,93.07,48,0,11.5
445,Isangel,VU,2022-05-21 21:41:47,-19.55,169.2667,77.11,88,75,2.3
446,Fonte Boa,BR,2022-05-21 21:41:47,-2.4959,-66.2662,74.35,95,86,2.42
447,North Bend,US,2022-05-21 21:41:47,43.4065,-124.2243,66.24,84,20,25.32
448,Dwarka,IN,2022-05-21 21:41:48,22.2394,68.9678,82.38,82,3,23.35
449,Hualmay,PE,2022-05-21 21:41:48,-11.0964,-77.6139,66.33,80,38,9.69
450,Okha,RU,2022-05-21 21:41:49,53.5739,142.9478,33.28,99,100,5.59
451,Sobolevo,RU,2022-05-21 21:41:49,54.4299,31.8996,45.14,98,100,10.4
452,Kharp,RU,2022-05-21 21:41:50,66.8014,65.8081,30.67,80,99,5.66
453,Teshie,GH,2022-05-21 21:41:50,5.5836,-0.1072,72.16,100,75,12.66
454,Saint-Pierre,RE,2022-05-21 21:41:50,-21.3393,55.4781,71.28,78,0,8.05
455,Ismailia,EG,2022-05-21 21:41:51,30.6043,32.2723,65.43,66,52,9.93
456,Maldonado,UY,2022-05-21 21:41:51,-34.6667,-54.9167,58.39,85,18,3.96
457,Dolores,AR,2022-05-21 21:41:52,-36.3132,-57.6792,54.7,49,3,5.12
458,Half Moon Bay,US,2022-05-21 21:41:52,37.4636,-122.4286,86.88,63,0,21.85
459,Potiskum,NG,2022-05-21 21:41:52,11.7091,11.0694,87.31,12,73,5.75
460,Presidente Olegario,BR,2022-05-21 21:42:53,-18.4178,-46.4181,56.35,47,3,1.81
461,Hervey Bay,AU,2022-05-21 21:42:53,-25.2986,152.8535,68.74,83,99,15.21
462,Cerquilho,BR,2022-05-21 21:42:54,-23.165,-47.7436,55.47,61,7,2.95
463,Aguimes,ES,2022-05-21 21:42:54,27.9054,-15.4461,66.83,68,20,25.32
464,Pitea,SE,2022-05-21 21:42:55,65.3172,21.4794,48.29,62,27,7.23
465,Shouguang,CN,2022-05-21 21:42:55,36.88,118.7375,71.94,40,0,6.67
466,Upata,VE,2022-05-21 21:42:56,8.0086,-62.3989,81.16,53,13,8.21
467,Vagur,FO,2022-05-21 21:42:56,61.4732,-6.8119,47.84,91,100,18.57
468,Klaksvik,FO,2022-05-21 21:42:56,62.2266,-6.589,49.12,87,100,12.93
469,Glenwood Springs,US,2022-05-21 21:39:37,39.5505,-107.3248,56.32,69,75,0.0
470,Challans,FR,2022-05-21 21:42:57,46.8436,-1.8749,71.8,69,86,11.68
471,Hofn,IS,2022-05-21 21:42:57,64.2539,-15.2082,48.42,84,90,10.49
472,Pochutla,MX,2022-05-21 21:42:58,15.7432,-96.4661,91.81,43,46,10.65
473,Shevchenkove,UA,2022-05-21 21:42:58,49.6959,37.1735,60.17,94,100,16.62
474,Buala,SB,2022-05-21 21:42:59,-8.145,159.5921,83.52,68,30,4.29
475,Banepa,NP,2022-05-21 21:42:59,27.6298,85.5214,64.72,100,75,3.44
476,Teahupoo,PF,2022-05-21 21:43:00,-17.8333,-149.2667,80.56,74,21,11.81
477,Urucara,BR,2022-05-21 21:43:00,-2.5364,-57.76,74.5,89,60,2.21
478,Petropavlovsk-Kamchatskiy,RU,2022-05-21 21:43:00,53.0452,158.6483,39.79,100,75,0.0
479,Upernavik,GL,2022-05-21 21:43:01,72.7868,-56.1549,32.2,76,100,4.21
480,George,ZA,2022-05-21 21:43:01,-33.963,22.4617,47.75,87,4,3.44
481,Laguna,US,2022-05-21 21:43:02,38.421,-121.4238,89.69,13,0,9.22
482,Vaitape,PF,2022-05-21 21:43:02,-16.5167,-151.75,80.46,71,14,9.84
483,San Vicente,AR,2022-05-21 21:43:03,-26.6167,-54.1333,50.18,76,10,0.87
484,Kafue,ZM,2022-05-21 21:43:03,-15.7691,28.1814,63.66,66,56,1.14
485,Te Anau,NZ,2022-05-21 21:43:03,-45.4167,167.7167,45.16,91,94,5.46
486,Pop,UZ,2022-05-21 21:43:04,40.8736,71.1089,66.69,50,100,5.1
487,Moose Factory,CA,2022-05-21 21:43:04,51.2585,-80.6094,44.6,53,100,9.22
488,Yenagoa,NG,2022-05-21 21:43:05,4.9247,6.2642,75.24,94,100,3.2
489,Trairi,BR,2022-05-21 21:38:19,-3.2778,-39.2689,76.19,89,2,6.51
490,Turayf,SA,2022-05-21 21:43:06,31.6725,38.6637,77.25,22,0,13.8
491,Atambua,ID,2022-05-21 21:43:06,-9.1061,124.8925,70.54,87,26,4.61
492,Fairbanks,US,2022-05-21 21:38:28,64.8378,-147.7164,75.02,28,0,5.75
493,Port Hardy,CA,2022-05-21 21:43:07,50.6996,-127.4199,55.58,71,20,4.61
494,Roberval,CA,2022-05-21 21:43:07,48.5168,-72.2324,70.25,77,75,3.44
495,Barmer,IN,2022-05-21 21:43:07,25.75,71.3833,79.18,73,0,15.61
496,Seoul,KR,2022-05-21 21:40:04,37.5683,126.9778,61.99,85,75,5.75
497,Oriximina,BR,2022-05-21 21:43:08,-1.7656,-55.8661,76.01,84,89,2.01
498,Kastrakion,GR,2022-05-21 21:43:09,39.7156,21.6181,67.26,45,0,4.34
499,Zhanaozen,KZ,2022-05-21 21:43:09,43.3,52.8,58.75,68,100,20.49
500,San Alberto,CO,2022-05-21 21:43:10,7.7611,-73.3922,84.06,81,29,2.1
501,Zenzeli,RU,2022-05-21 21:43:10,45.9241,47.0474,56.3,78,98,12.33
502,Stawell,AU,2022-05-21 21:43:11,-37.05,142.7667,44.29,85,0,5.75
503,Masallatah,LY,2022-05-21 21:43:11,32.6167,14.0,63.39,46,0,6.04
504,Silopi,TR,2022-05-21 21:43:12,37.2497,42.4694,67.05,27,60,2.62
505,Tocopilla,CL,2022-05-21 21:43:12,-22.092,-70.1979,67.24,65,98,8.9
506,Sabla,NG,2022-05-21 21:43:13,12.7525,4.7077,89.83,42,49,6.91
507,Wamba,NG,2022-05-21 21:44:13,8.9333,8.6,77.13,78,86,1.79
508,Bagacay,PH,2022-05-21 21:44:14,12.9821,124.1415,81.3,81,82,6.6
509,Lebyazhye,RU,2022-05-21 21:44:14,55.2689,66.4947,46.85,82,100,12.39
510,Oranjestad,AW,2022-05-21 21:43:57,12.524,-70.027,84.15,74,40,24.16
511,Kez,RU,2022-05-21 21:44:15,57.8979,53.7152,31.08,97,100,4.76
512,Mahibadhoo,MV,2022-05-21 21:44:15,3.7833,72.9667,83.03,78,40,12.88
513,Manuangan,PH,2022-05-21 21:44:16,7.2769,124.4044,74.91,93,94,1.83
514,Bhilwara,IN,2022-05-21 21:44:16,25.35,74.6333,83.41,54,0,12.24
515,Miri,MY,2022-05-21 21:44:16,4.4148,114.0089,77.14,100,40,0.0
516,Keokuk,US,2022-05-21 21:44:17,40.3973,-91.3849,63.05,67,75,8.05
517,Boca Do Acre,BR,2022-05-21 21:44:18,-8.7522,-67.3978,80.04,66,64,1.16
518,Dhidhdhoo,MV,2022-05-21 21:44:18,6.8833,73.1,82.17,80,86,15.97
519,Linguere,SN,2022-05-21 21:44:19,15.3953,-15.1193,93.42,33,0,11.5
520,Omboue,GA,2022-05-21 21:44:19,-1.5746,9.2618,76.23,88,100,8.19
521,Shakawe,BW,2022-05-21 21:44:19,-18.3667,21.85,45.28,28,0,4.25
522,Erzin,TR,2022-05-21 21:44:20,36.9559,36.2,69.76,27,1,7.25
523,Columbia,US,2022-05-21 21:40:44,34.0007,-81.0348,77.92,83,0,3.44
524,Banda Aceh,ID,2022-05-21 21:44:21,5.5577,95.3222,80.08,84,100,13.96
525,Shingu,JP,2022-05-21 21:44:21,33.7333,135.9833,63.7,85,56,1.68
526,Pando,UY,2022-05-21 21:44:22,-34.7167,-55.95,59.4,72,0,3.44
527,Berberati,CF,2022-05-21 21:44:22,4.2612,15.7922,68.81,95,65,0.49
528,Gorontalo,ID,2022-05-21 21:44:23,0.5412,123.0595,75.61,95,100,0.85
529,Mogadishu,SO,2022-05-21 21:44:23,2.0371,45.3438,79.74,83,100,15.77
530,Genhe,CN,2022-05-21 21:44:24,50.7833,121.5167,50.85,53,74,3.36
531,Panguma,SL,2022-05-21 21:44:24,8.1833,-11.1333,70.18,99,100,2.1
532,Ushtobe,KZ,2022-05-21 21:44:24,45.2514,77.9838,66.9,60,81,9.78
533,Olinda,BR,2022-05-21 21:44:25,-8.0089,-34.8553,82.13,74,40,12.66
534,Colares,PT,2022-05-21 21:44:25,38.7992,-9.4469,65.34,73,86,25.01
535,Kalmunai,LK,2022-05-21 21:44:26,7.4167,81.8167,80.13,76,50,4.38
536,Betioky,MG,2022-05-21 21:44:26,-23.7167,44.3833,66.25,50,0,2.84
537,Iwanai,JP,2022-05-21 21:44:27,42.9744,140.5089,63.9,60,23,8.5
538,Sipe Sipe,BO,2022-05-21 21:44:27,-17.45,-66.3833,75.69,37,55,8.16
539,Bucerias,MX,2022-05-21 21:44:28,20.75,-105.3333,84.18,65,0,11.5
540,Cubuk,TR,2022-05-21 21:44:28,40.2386,33.0322,53.35,58,0,2.3
541,Sistranda,NO,2022-05-21 21:44:28,63.7256,8.834,48.16,93,100,5.86
542,West Wendover,US,2022-05-21 21:44:29,40.7391,-114.0733,60.01,17,0,8.05
543,Waingapu,ID,2022-05-21 21:44:29,-9.6567,120.2641,76.08,82,6,8.9
544,Santa Isabel Do Rio Negro,BR,2022-05-21 21:44:30,-0.4139,-65.0192,72.37,99,99,2.53
545,Winnemucca,US,2022-05-21 21:41:37,40.973,-117.7357,66.25,12,0,7.0
546,Biloela,AU,2022-05-21 21:44:30,-24.4167,150.5,62.71,90,98,11.59
547,Liverpool,GB,2022-05-21 21:41:25,53.4106,-2.9779,57.61,72,0,9.22
548,Avera,US,2022-05-21 21:44:31,33.194,-82.5271,85.37,42,100,7.94
549,Taketa,JP,2022-05-21 21:44:31,32.9652,131.3785,63.01,81,22,4.21
550,Camacha,PT,2022-05-21 21:44:32,33.0833,-16.3333,62.02,77,40,11.5
551,Miguel Auza,MX,2022-05-21 21:44:32,24.2933,-103.4503,86.36,6,0,8.66
552,Taoudenni,ML,2022-05-21 21:45:33,22.6783,-3.9836,94.39,7,2,13.67
553,Yankton,US,2022-05-21 21:45:33,42.8711,-97.3973,57.11,40,100,14.97
554,Labuan,MY,2022-05-21 21:45:34,5.2767,115.2417,79.16,94,20,2.3
555,Portoferraio,IT,2022-05-21 21:45:34,42.8115,10.3146,69.17,77,4,6.15
556,Omsukchan,RU,2022-05-21 21:45:35,62.5333,155.8,32.49,89,97,7.74
557,Aklavik,CA,2022-05-21 21:45:35,68.2191,-135.0107,37.4,81,100,5.75
558,Bathsheba,BB,2022-05-21 21:45:35,13.2167,-59.5167,84.81,70,40,19.57
559,Doctor Juan Leon Mallorquin,PY,2022-05-21 21:45:36,-25.4,-55.2667,54.54,84,38,3.36
560,Innisfail,AU,2022-05-21 21:45:36,-17.5333,146.0333,73.54,86,84,8.59
561,Palmer,US,2022-05-21 21:43:47,42.1584,-72.3287,90.5,52,20,11.5
562,Vila Franca Do Campo,PT,2022-05-21 21:45:37,37.7167,-25.4333,70.2,95,83,4.43
563,Santa Luzia,BR,2022-05-21 21:45:37,-19.7697,-43.8514,67.1,52,0,8.05
564,Araouane,ML,2022-05-21 21:45:38,18.9048,-3.5265,91.99,16,34,6.93
565,Kayerkan,RU,2022-05-21 21:45:38,69.3497,87.7602,39.52,100,100,3.87
566,Foam Lake,CA,2022-05-21 21:45:15,51.65,-103.5343,53.62,47,100,11.52
567,Santa Cruz De La Palma,ES,2022-05-21 21:45:39,28.6835,-17.7642,69.94,73,100,13.8
568,Marshall,US,2022-05-21 21:43:37,34.3834,-86.3333,91.08,42,0,8.05
569,Ano Mera,GR,2022-05-21 21:45:39,37.45,25.4,68.27,68,0,10.36
570,Balakovo,RU,2022-05-21 21:45:40,52.0278,47.8007,42.1,71,30,4.41
571,Ilebo,CD,2022-05-21 21:45:40,-4.3167,20.5833,70.97,97,86,1.12
572,Novyy Urgal,RU,2022-05-21 21:45:41,51.0736,132.5642,46.89,82,97,3.11
573,Yulara,AU,2022-05-21 21:45:41,-25.2406,130.9889,49.75,55,9,8.34
574,Lishu,CN,2022-05-21 21:45:41,43.3047,124.3278,61.65,52,37,7.78
575,Muros,ES,2022-05-21 21:45:42,42.7762,-9.0603,67.68,95,100,12.66
576,Kodaikanal,IN,2022-05-21 21:45:42,10.2333,77.4833,54.46,87,73,4.12
577,Pedernales,DO,2022-05-21 21:45:43,18.0384,-71.744,83.88,67,100,11.27
578,Ojinaga,MX,2022-05-21 21:45:43,29.5667,-104.4167,101.57,14,0,11.5
